record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data,uploaded_data,avg_cpu_usage,max_cpu_usage,was_foreground,boot
14070,com.itunestoppodcastplayer.app,1431033256553,103389,1430981982909,52,52,-1.0,-1,0,0
14095,com.itunestoppodcastplayer.app,1431033974560,103389,1430981982909,0,104,-1.0,-1,0,0
14098,com.itunestoppodcastplayer.app,1431034037223,103389,1430981982909,0,156,-1.0,-1,0,0
14101,com.itunestoppodcastplayer.app,1431034217210,103389,1430981982909,0,52,-1.0,-1,0,0
14164,com.itunestoppodcastplayer.app,1431036003907,103389,1430981982909,0,0,-1.0,-1,0,0
14466,com.itunestoppodcastplayer.app,1431043321781,103389,1430981982909,861792,35930,-1.0,-1,0,0
14476,com.itunestoppodcastplayer.app,1431043381789,103389,1430981982909,52,52,-1.0,-1,0,0
14482,com.itunestoppodcastplayer.app,1431043441798,103389,1430981982909,144,104,-1.0,-1,0,0
15031,com.itunestoppodcastplayer.app,1431054121050,103389,1430981982909,94496,6851,-1.0,-1,0,0
15035,com.itunestoppodcastplayer.app,1431054181070,103389,1430981982909,765630,27914,-1.0,-1,0,0
15042,com.itunestoppodcastplayer.app,1431054301144,103389,1430981982909,196,168,-1.0,-1,0,0
15050,com.itunestoppodcastplayer.app,1431054421188,103389,1430981982909,52,260,-1.0,-1,0,0
15055,com.itunestoppodcastplayer.app,1431054481220,103389,1430981982909,0,156,-1.0,-1,0,0
15642,com.itunestoppodcastplayer.app,1431064924566,103389,1430981982909,812824,33378,-1.0,-1,0,0
15648,com.itunestoppodcastplayer.app,1431064981583,103389,1430981982909,52,52,-1.0,-1,0,0
15652,com.itunestoppodcastplayer.app,1431065044955,103389,1430981982909,196,168,-1.0,-1,0,0
15931,com.itunestoppodcastplayer.app,1431068242633,103389,1430981982909,107294,9618,-1.0,-1,1,0
15939,com.itunestoppodcastplayer.app,1431068281545,51753,1431068274348,0,0,-1.0,-1,1,0
15958,com.itunestoppodcastplayer.app,1431068461628,51753,1431068274348,500,208,-1.0,-1,0,0
15973,com.itunestoppodcastplayer.app,1431068761792,56394,1431068748341,0,0,-1.0,-1,1,0
15981,com.itunestoppodcastplayer.app,1431068881855,64814,1431068873644,0,0,-1.0,-1,1,0
16010,com.itunestoppodcastplayer.app,1431069544120,71190,1431069487814,0,0,-1.0,-1,1,0
16316,com.itunestoppodcastplayer.app,1431076025201,71190,1431069487814,1183,1893,-1.0,-1,0,0
16329,com.itunestoppodcastplayer.app,1431076261231,71190,1431069487814,302,116,-1.0,-1,0,0
16685,com.itunestoppodcastplayer.app,1431082741766,71190,1431069487814,1043,1829,-1.0,-1,0,0
16694,com.itunestoppodcastplayer.app,1431082981922,71190,1431069487814,198,104,-1.0,-1,0,0
17471,com.itunestoppodcastplayer.app,1431102181375,0,1431102167303,12303,9705,-1.0,-1,1,0
17485,com.itunestoppodcastplayer.app,1431102241401,41652,1431102241401,13513,3788,-1.0,-1,1,0
17486,com.itunestoppodcastplayer.app,1431102301440,82021,1431102281809,114172,6792,-1.0,-1,1,0
17493,com.itunestoppodcastplayer.app,1431102361887,82619,1431102335995,0,0,-1.0,-1,1,0
17515,com.itunestoppodcastplayer.app,1431102601929,146407,1431102549427,6393,4353,-1.0,-1,1,0
17532,com.itunestoppodcastplayer.app,1431102841404,146407,1431102549427,250,104,-1.0,-1,0,0
17543,com.itunestoppodcastplayer.app,1431103081521,148041,1431103061852,0,0,-1.0,-1,1,0
17550,com.itunestoppodcastplayer.app,1431103141791,151616,1431103105704,0,0,-1.0,-1,1,0
17831,com.itunestoppodcastplayer.app,1431107890207,151616,1431103105704,1042,1813,-1.0,-1,0,0
17847,com.itunestoppodcastplayer.app,1431108136199,151616,1431103105704,411,180,-1.0,-1,0,0
